id_vendas,data,produto,quantidade,modo_pagamento
498,07-06-2024 09:42:00,Café Filtrado 150 ml,1,debito
499,01-02-2024 08:09:00,Café Pingado 150 ml,4,credito
500,25-05-2024 13:17:00,Torta de Frango,1,credito
501,15-01-2024 14:47:00,Baguete,1,credito
502,28-03-2024 10:15:00,Pão Francês,3,pix
503,17-02-2024 09:04:00,Pão de Queijo,2,credito
504,23-01-2024 09:05:00,Suco,1,debito
505,08-04-2024 10:31:00,Suco,3,credito
506,13-04-2024 16:49:00,Pão na Chapa,2,debito
507,22-06-2024 15:24:00,Café Filtrado 150 ml,5,pix
508,01-03-2024 08:06:00,Rosquinha,4,pix
509,16-03-2024 08:13:00,Bolo de Chocolate,1,pix
510,17-02-2024 10:09:00,Café Filtrado 150 ml,5,debito
511,04-05-2024 14:19:00,Croissant,2,credito
512,08-03-2024 16:49:00,Bolo de Chocolate,4,credito
513,25-02-2024 13:43:00,Pão na Chapa,4,pix
514,20-06-2024 14:50:00,Pão Integral,1,credito
515,26-03-2024 12:09:00,Café Pingado 150 ml,2,pix
516,16-02-2024 13:11:00,Café Pingado 150 ml,4,pix
517,31-03-2024 09:09:00,Pão de Mel,4,pix
518,16-03-2024 14:11:00,Café Pingado 150 ml,3,credito
519,16-06-2024 10:58:00,Café Pingado 150 ml,2,pix
520,20-04-2024 13:10:00,Café Pingado 150 ml,4,debito
521,22-06-2024 13:23:00,Bolo Mole,2,pix
522,19-01-2024 15:26:00,Pão Francês,3,credito
523,24-01-2024 14:39:00,Pão de Mel,4,debito
524,02-06-2024 11:45:00,Pão Francês,1,credito
525,14-05-2024 13:05:00,Bolo Mole,1,debito
526,14-06-2024 10:37:00,Baguete,4,pix
527,24-01-2024 10:44:00,Suco,4,debito
528,27-05-2024 08:57:00,Bolo de Chocolate,1,debito
529,30-04-2024 10:41:00,Pão na Chapa,1,credito
530,05-03-2024 08:11:00,Bolo de Chocolate,1,credito
531,05-06-2024 15:07:00,Rosquinha,2,credito
532,16-06-2024 12:16:00,Bolo de Chocolate,3,pix
533,24-03-2024 15:41:00,Croissant,3,debito
534,21-01-2024 10:15:00,Café Espresso 50 ml,2,debito
535,21-01-2024 08:48:00,Croissant,4,pix
536,13-02-2024 10:00:00,Baguete,4,credito
537,08-06-2024 10:43:00,Café Espresso 50 ml,3,pix
538,16-06-2024 12:40:00,Rosquinha,1,debito
539,07-06-2024 11:26:00,Suco,5,credito
540,23-02-2024 12:45:00,Baguete,5,credito
541,19-02-2024 15:50:00,Bolo Mole,1,pix
542,15-03-2024 12:18:00,Bolo Mole,3,pix
543,11-01-2024 13:10:00,Café Espresso 50 ml,1,debito
544,24-02-2024 10:14:00,Café Pingado 150 ml,2,debito
545,20-02-2024 16:53:00,Baguete,1,debito
546,02-03-2024 09:46:00,Café Pingado 150 ml,3,credito
547,17-02-2024 08:46:00,Pão Francês,1,credito
548,12-02-2024 14:44:00,Bolo Mole,1,credito
549,15-06-2024 09:23:00,Pão de Mel,5,pix
550,17-04-2024 15:41:00,Rosquinha,3,pix
551,02-02-2024 11:55:00,Salgado,3,debito
552,30-04-2024 11:07:00,Café Filtrado 150 ml,2,credito
553,25-04-2024 10:01:00,Café Espresso 50 ml,5,pix
554,08-01-2024 13:33:00,Café Espresso 50 ml,4,pix
555,31-05-2024 12:19:00,Pão Integral,5,pix
556,09-02-2024 09:50:00,Bolo de Chocolate,3,credito
557,27-05-2024 09:19:00,Pão Integral,1,debito
558,14-04-2024 08:09:00,Café Pingado 150 ml,3,debito
559,31-03-2024 13:42:00,Café Pingado 150 ml,2,debito
560,13-02-2024 12:08:00,Torta de Frango,2,credito
561,12-01-2024 11:15:00,Suco,5,credito
562,11-01-2024 11:30:00,Pão na Chapa,1,pix
563,23-06-2024 16:52:00,Salgado,1,debito
564,15-04-2024 11:09:00,Croissant,5,debito
565,14-06-2024 09:58:00,Pão na Chapa,3,credito
566,23-02-2024 12:42:00,Salgado,1,credito
567,17-06-2024 12:56:00,Pão Integral,4,pix
568,15-05-2024 08:43:00,Pão na Chapa,3,pix
569,16-03-2024 11:21:00,Pão Integral,4,pix
570,19-02-2024 16:13:00,Torta de Frango,2,debito
571,21-03-2024 09:36:00,Pão de Queijo,5,pix
572,19-04-2024 13:27:00,Torta de Frango,2,debito
573,15-02-2024 13:29:00,Suco,3,credito
574,04-05-2024 16:30:00,Rosquinha,5,credito
575,10-04-2024 09:08:00,Bolo de Chocolate,5,debito
576,02-02-2024 14:51:00,Torta de Frango,3,pix
577,17-02-2024 11:49:00,Pão de Mel,2,credito
578,14-04-2024 14:58:00,Café Pingado 150 ml,2,pix
579,30-01-2024 13:37:00,Salgado,4,debito
580,06-04-2024 09:47:00,Pão Francês,1,debito
581,24-02-2024 08:04:00,Bolo Mole,2,debito
582,07-06-2024 08:07:00,Café Pingado 150 ml,3,pix
583,13-04-2024 11:19:00,Pão na Chapa,5,credito
584,21-02-2024 14:22:00,Pão Integral,2,credito
585,23-04-2024 10:22:00,Café Espresso 50 ml,1,credito
586,09-04-2024 16:53:00,Café Pingado 150 ml,2,credito
587,22-03-2024 16:00:00,Café Pingado 150 ml,1,pix
588,23-02-2024 11:45:00,Pão de Queijo,3,debito
589,27-03-2024 09:58:00,Bolo Mole,1,credito
590,18-06-2024 09:20:00,Bolo Mole,1,debito
591,27-02-2024 11:18:00,Pão de Queijo,4,debito
592,30-01-2024 13:11:00,Bolo Mole,4,debito
593,17-02-2024 15:37:00,Croissant,3,credito
594,09-04-2024 12:30:00,Pão Integral,3,debito
595,14-02-2024 10:13:00,Pão na Chapa,5,pix
596,20-05-2024 15:35:00,Café Pingado 150 ml,1,pix
597,23-03-2024 16:14:00,Bolo de Chocolate,1,credito
598,06-06-2024 16:16:00,Rosquinha,2,credito
599,14-05-2024 09:36:00,Pão Francês,3,debito
600,02-04-2024 16:47:00,Pão na Chapa,2,pix
601,10-02-2024 11:10:00,Torta de Frango,1,pix
602,14-03-2024 13:38:00,Rosquinha,4,pix
603,15-03-2024 11:12:00,Croissant,2,debito
604,19-01-2024 13:24:00,Pão Integral,2,credito
605,03-02-2024 16:08:00,Pão de Mel,4,pix
606,19-04-2024 10:11:00,Café Pingado 150 ml,2,pix
607,12-06-2024 11:46:00,Café Espresso 50 ml,1,credito
608,29-05-2024 12:16:00,Pão de Mel,5,credito
609,13-06-2024 13:12:00,Pão Francês,3,pix
610,21-04-2024 10:35:00,Rosquinha,3,pix
611,27-02-2024 12:38:00,Café Espresso 50 ml,1,debito
612,07-06-2024 09:34:00,Pão de Queijo,3,debito
613,01-06-2024 14:27:00,Pão na Chapa,5,debito
614,28-02-2024 10:00:00,Café Filtrado 150 ml,3,debito
615,15-01-2024 09:34:00,Suco,3,debito
616,24-01-2024 15:35:00,Pão de Queijo,3,credito
617,12-03-2024 16:15:00,Pão de Mel,2,debito
618,29-03-2024 09:50:00,Café Filtrado 150 ml,1,pix
619,22-02-2024 14:37:00,Pão na Chapa,2,debito
620,20-05-2024 08:39:00,Salgado,5,credito
621,06-02-2024 16:36:00,Café Pingado 150 ml,4,pix
622,13-02-2024 10:04:00,Torta de Frango,2,debito
623,08-05-2024 16:40:00,Pão de Mel,2,credito
624,15-02-2024 12:30:00,Rosquinha,4,credito
625,03-04-2024 13:56:00,Bolo Mole,2,pix
626,10-05-2024 08:04:00,Pão Francês,2,credito
627,02-06-2024 10:07:00,Baguete,1,credito
628,21-05-2024 12:18:00,Pão de Queijo,3,credito
629,11-01-2024 16:36:00,Torta de Frango,5,pix
630,02-06-2024 12:26:00,Pão na Chapa,5,pix
631,22-03-2024 13:57:00,Pão na Chapa,1,credito
632,23-03-2024 15:28:00,Pão na Chapa,3,pix
633,05-03-2024 11:19:00,Bolo de Chocolate,3,pix
634,26-03-2024 15:24:00,Croissant,2,pix
635,24-05-2024 09:35:00,Baguete,5,pix
636,05-04-2024 16:20:00,Bolo de Chocolate,4,credito
637,02-05-2024 08:00:00,Baguete,2,debito
638,15-05-2024 14:46:00,Rosquinha,4,pix
639,13-01-2024 08:54:00,Bolo de Chocolate,5,debito
640,26-05-2024 13:13:00,Croissant,3,debito
641,27-02-2024 14:37:00,Torta de Frango,5,debito
642,14-04-2024 12:48:00,Café Pingado 150 ml,2,pix
643,02-02-2024 16:46:00,Café Espresso 50 ml,2,credito
644,10-04-2024 14:15:00,Torta de Frango,2,pix
645,28-03-2024 16:02:00,Rosquinha,1,pix
646,24-05-2024 12:33:00,Pão na Chapa,1,debito
647,04-04-2024 15:52:00,Torta de Frango,4,pix
648,08-05-2024 08:34:00,Rosquinha,3,pix
649,05-04-2024 13:30:00,Suco,2,pix
650,06-03-2024 12:38:00,Croissant,2,credito
651,15-02-2024 15:40:00,Rosquinha,5,credito
652,01-04-2024 10:26:00,Croissant,4,pix
653,23-01-2024 14:20:00,Baguete,5,credito
654,18-03-2024 15:48:00,Bolo Mole,3,debito
655,31-05-2024 08:46:00,Torta de Frango,2,credito
656,29-04-2024 14:59:00,Pão de Mel,1,debito
657,06-02-2024 10:46:00,Rosquinha,5,pix
658,08-03-2024 16:33:00,Suco,3,credito
659,03-06-2024 10:32:00,Rosquinha,4,debito
660,09-03-2024 13:58:00,Pão de Queijo,3,pix
661,11-05-2024 14:01:00,Pão de Mel,4,credito
662,23-05-2024 15:20:00,Baguete,1,pix
663,13-04-2024 10:26:00,Pão de Mel,2,credito
664,25-01-2024 12:54:00,Suco,3,credito
665,26-03-2024 16:17:00,Bolo Mole,4,pix
666,22-05-2024 08:35:00,Café Filtrado 150 ml,3,debito
667,05-04-2024 09:27:00,Croissant,5,pix
668,19-02-2024 16:49:00,Café Espresso 50 ml,1,pix
669,14-01-2024 16:58:00,Bolo de Chocolate,3,pix
670,06-03-2024 14:08:00,Bolo Mole,2,credito
671,03-02-2024 13:40:00,Bolo Mole,1,credito
672,13-05-2024 11:08:00,Café Espresso 50 ml,2,pix
673,09-05-2024 09:55:00,Bolo de Chocolate,5,credito
674,11-04-2024 10:29:00,Bolo de Chocolate,1,debito
675,10-03-2024 10:00:00,Pão na Chapa,2,pix
676,14-06-2024 12:58:00,Pão de Queijo,3,credito
677,19-03-2024 11:05:00,Salgado,2,pix
678,22-04-2024 16:23:00,Pão de Queijo,4,pix
679,26-03-2024 09:42:00,Pão Integral,1,debito
680,04-06-2024 12:36:00,Suco,2,credito
681,18-03-2024 08:03:00,Bolo Mole,2,debito
682,25-03-2024 16:46:00,Baguete,3,pix
683,01-03-2024 16:18:00,Salgado,2,credito
684,17-01-2024 12:28:00,Café Filtrado 150 ml,4,credito
685,10-04-2024 16:52:00,Café Pingado 150 ml,1,credito
686,06-06-2024 12:04:00,Pão Integral,4,pix
687,15-01-2024 11:48:00,Salgado,2,debito
688,10-06-2024 09:05:00,Bolo Mole,4,pix
689,13-04-2024 10:01:00,Bolo Mole,4,debito
690,27-04-2024 16:37:00,Pão de Queijo,5,pix
691,07-05-2024 10:55:00,Suco,5,debito
692,17-04-2024 09:24:00,Torta de Frango,1,debito
693,03-05-2024 09:53:00,Rosquinha,3,debito
694,13-01-2024 16:33:00,Baguete,4,debito
695,25-01-2024 12:24:00,Pão Francês,2,pix
696,15-06-2024 08:40:00,Baguete,4,credito
697,11-06-2024 08:19:00,Pão Integral,5,credito
698,11-02-2024 08:35:00,Pão Francês,3,credito
699,25-05-2024 14:45:00,Café Pingado 150 ml,5,credito
700,08-05-2024 13:27:00,Pão Francês,1,pix
701,10-04-2024 08:48:00,Pão de Mel,5,pix
702,09-03-2024 15:16:00,Rosquinha,3,pix
703,07-06-2024 13:48:00,Croissant,3,debito
704,21-03-2024 11:56:00,Pão Integral,2,pix
705,08-05-2024 15:25:00,Bolo Mole,4,credito
706,05-05-2024 12:58:00,Suco,4,credito
707,21-01-2024 13:05:00,Pão de Mel,1,debito
708,21-01-2024 11:31:00,Pão Integral,2,debito
709,12-01-2024 16:59:00,Baguete,4,pix
710,05-05-2024 11:38:00,Pão Francês,2,pix
711,29-04-2024 15:09:00,Pão na Chapa,1,credito
712,29-05-2024 10:36:00,Café Espresso 50 ml,1,credito
713,17-02-2024 16:30:00,Café Filtrado 150 ml,2,debito
714,26-04-2024 12:07:00,Café Espresso 50 ml,4,credito
715,07-03-2024 09:59:00,Café Espresso 50 ml,5,debito
716,05-03-2024 08:01:00,Café Espresso 50 ml,2,credito
717,07-06-2024 09:20:00,Pão de Queijo,2,debito
718,04-05-2024 09:18:00,Bolo de Chocolate,1,credito
719,11-02-2024 15:02:00,Bolo de Chocolate,1,debito
720,27-05-2024 12:02:00,Pão Integral,2,credito
721,11-05-2024 11:31:00,Rosquinha,3,debito
722,12-02-2024 08:47:00,Pão Francês,5,pix
723,18-03-2024 16:58:00,Salgado,3,credito
724,20-04-2024 10:51:00,Bolo Mole,4,debito
725,10-06-2024 13:15:00,Pão de Queijo,2,credito
726,04-03-2024 14:17:00,Torta de Frango,5,debito
727,27-05-2024 11:40:00,Bolo Mole,3,pix
728,07-02-2024 16:22:00,Pão na Chapa,4,pix
729,13-06-2024 08:56:00,Pão Francês,5,pix
730,25-04-2024 15:31:00,Pão de Mel,1,debito
731,24-05-2024 11:40:00,Rosquinha,4,credito
732,10-01-2024 09:23:00,Pão Integral,3,pix
733,13-01-2024 12:18:00,Pão de Queijo,3,pix
734,01-02-2024 10:38:00,Baguete,4,debito
735,20-05-2024 13:39:00,Bolo de Chocolate,1,debito
736,22-02-2024 16:59:00,Café Filtrado 150 ml,5,credito
737,09-02-2024 10:08:00,Pão de Mel,5,pix
738,13-02-2024 10:33:00,Café Espresso 50 ml,5,credito
739,13-02-2024 10:31:00,Pão de Mel,2,pix
740,27-03-2024 11:15:00,Pão de Mel,2,debito
741,26-02-2024 08:14:00,Café Pingado 150 ml,5,debito
742,17-03-2024 09:24:00,Croissant,2,credito
743,11-06-2024 09:41:00,Café Pingado 150 ml,4,pix
744,05-04-2024 08:46:00,Croissant,4,credito
745,24-04-2024 13:22:00,Pão Integral,3,credito
746,16-01-2024 08:14:00,Bolo de Chocolate,3,debito
747,17-06-2024 08:56:00,Café Filtrado 150 ml,5,pix
748,19-04-2024 14:08:00,Pão na Chapa,2,pix
749,14-05-2024 16:39:00,Café Espresso 50 ml,2,credito
750,25-03-2024 16:32:00,Bolo Mole,1,pix
751,04-04-2024 11:55:00,Rosquinha,4,debito
752,28-01-2024 13:55:00,Salgado,1,credito
753,09-01-2024 15:19:00,Pão na Chapa,5,credito
754,20-01-2024 13:54:00,Pão Francês,5,debito
755,08-03-2024 08:40:00,Rosquinha,3,pix
756,12-06-2024 16:37:00,Pão de Queijo,3,credito
757,19-02-2024 15:39:00,Baguete,3,credito
758,18-05-2024 09:26:00,Croissant,3,pix
759,11-01-2024 10:43:00,Bolo Mole,2,debito
760,27-04-2024 14:57:00,Pão de Mel,2,credito
761,16-03-2024 09:01:00,Café Filtrado 150 ml,1,debito
762,06-02-2024 10:16:00,Café Espresso 50 ml,1,pix
763,04-05-2024 12:57:00,Croissant,1,credito
764,02-03-2024 15:16:00,Pão de Queijo,3,debito
765,03-05-2024 08:01:00,Pão Integral,4,pix
766,30-03-2024 10:31:00,Salgado,2,credito
767,30-01-2024 16:25:00,Croissant,3,credito
768,17-03-2024 16:47:00,Pão de Mel,1,debito
769,03-02-2024 14:52:00,Pão de Mel,5,debito
770,06-02-2024 12:47:00,Pão Francês,3,debito
771,23-01-2024 13:53:00,Suco,5,credito
772,20-05-2024 15:09:00,Café Pingado 150 ml,5,debito
773,26-02-2024 12:49:00,Salgado,5,pix
774,27-03-2024 16:08:00,Baguete,5,credito
775,01-03-2024 11:49:00,Pão Integral,1,pix
776,19-06-2024 12:58:00,Pão de Mel,1,pix
777,13-02-2024 10:50:00,Pão Francês,3,pix
778,27-01-2024 12:34:00,Bolo de Chocolate,2,pix
779,25-02-2024 08:49:00,Café Pingado 150 ml,4,credito
780,29-03-2024 11:42:00,Pão Francês,1,pix
781,24-05-2024 14:58:00,Baguete,2,debito
782,28-01-2024 11:22:00,Pão de Queijo,3,credito
783,05-06-2024 13:14:00,Rosquinha,5,pix
784,09-05-2024 13:54:00,Pão Integral,3,credito
785,11-04-2024 16:16:00,Torta de Frango,1,pix
786,15-04-2024 13:10:00,Café Filtrado 150 ml,2,debito
787,25-05-2024 11:44:00,Pão na Chapa,2,debito
788,23-06-2024 13:48:00,Croissant,5,credito
789,05-03-2024 15:22:00,Pão Francês,5,credito
790,12-06-2024 14:40:00,Café Pingado 150 ml,2,debito
791,18-05-2024 14:13:00,Rosquinha,3,debito
792,20-03-2024 08:44:00,Café Filtrado 150 ml,1,debito
793,15-02-2024 10:27:00,Pão Francês,5,debito
794,04-05-2024 14:05:00,Bolo Mole,5,debito
795,27-03-2024 13:48:00,Suco,4,credito
796,29-01-2024 10:36:00,Café Espresso 50 ml,1,debito
797,23-02-2024 14:04:00,Bolo de Chocolate,3,credito
798,19-02-2024 16:24:00,Café Espresso 50 ml,3,pix
799,23-02-2024 09:18:00,Salgado,3,pix
800,28-03-2024 08:56:00,Bolo de Chocolate,4,debito
801,07-06-2024 08:29:00,Pão na Chapa,3,pix
802,20-06-2024 10:26:00,Pão de Mel,1,debito
803,11-01-2024 11:01:00,Café Espresso 50 ml,4,credito
804,30-05-2024 10:44:00,Café Espresso 50 ml,2,debito
805,08-06-2024 16:57:00,Baguete,3,debito
806,28-04-2024 15:06:00,Pão Francês,5,debito
807,11-02-2024 13:08:00,Pão de Queijo,2,credito
808,27-05-2024 11:46:00,Café Espresso 50 ml,5,pix
809,20-06-2024 11:34:00,Bolo Mole,4,debito
810,26-03-2024 10:44:00,Suco,2,credito
811,28-05-2024 10:23:00,Pão de Mel,1,pix
812,17-02-2024 10:43:00,Café Espresso 50 ml,2,pix
813,22-03-2024 10:49:00,Café Filtrado 150 ml,5,pix
814,22-04-2024 15:33:00,Croissant,1,debito
815,09-01-2024 12:00:00,Croissant,2,pix
816,04-06-2024 11:32:00,Bolo de Chocolate,4,debito
817,17-03-2024 08:41:00,Pão na Chapa,5,pix
818,14-01-2024 16:22:00,Bolo de Chocolate,5,credito
819,27-05-2024 11:59:00,Pão de Mel,3,credito
820,12-06-2024 15:38:00,Rosquinha,1,pix
821,14-05-2024 13:21:00,Bolo Mole,2,pix
822,28-01-2024 16:20:00,Pão na Chapa,2,pix
823,19-05-2024 12:19:00,Salgado,2,pix
824,15-06-2024 14:27:00,Pão de Queijo,5,credito
825,03-03-2024 13:39:00,Pão Integral,2,debito
826,10-05-2024 10:15:00,Pão na Chapa,5,debito
827,22-04-2024 14:59:00,Suco,4,pix
828,22-02-2024 12:28:00,Pão na Chapa,1,pix
829,12-02-2024 12:57:00,Café Espresso 50 ml,5,credito
830,24-04-2024 09:20:00,Café Filtrado 150 ml,3,debito
831,09-02-2024 10:42:00,Salgado,1,debito
832,08-06-2024 15:50:00,Baguete,2,pix
833,14-03-2024 15:18:00,Pão na Chapa,1,pix
834,04-02-2024 12:52:00,Café Espresso 50 ml,5,debito
835,18-04-2024 14:54:00,Bolo Mole,4,pix
836,22-05-2024 08:42:00,Bolo Mole,3,credito
837,02-06-2024 10:47:00,Bolo Mole,1,credito
838,10-05-2024 16:04:00,Rosquinha,3,pix
839,10-06-2024 08:16:00,Salgado,1,credito
840,10-04-2024 10:45:00,Café Pingado 150 ml,4,credito
841,13-06-2024 13:47:00,Bolo Mole,3,credito
842,08-04-2024 10:43:00,Bolo de Chocolate,2,debito
843,28-02-2024 08:28:00,Pão Francês,2,pix
844,28-04-2024 10:23:00,Pão de Mel,2,credito
845,12-02-2024 08:24:00,Pão de Mel,3,credito
846,22-05-2024 10:00:00,Bolo Mole,5,credito
847,20-06-2024 10:25:00,Suco,2,pix
848,05-03-2024 08:17:00,Pão na Chapa,3,debito
849,14-02-2024 14:07:00,Pão de Queijo,4,pix
850,18-06-2024 11:16:00,Café Espresso 50 ml,5,credito
851,17-03-2024 15:21:00,Suco,2,debito
852,04-03-2024 08:05:00,Bolo Mole,4,pix
853,19-03-2024 08:23:00,Café Espresso 50 ml,5,debito
854,02-04-2024 11:13:00,Salgado,4,credito
855,09-06-2024 09:42:00,Salgado,2,pix
856,10-06-2024 12:32:00,Pão de Mel,5,pix
857,11-03-2024 14:48:00,Baguete,3,credito
858,18-03-2024 12:18:00,Torta de Frango,3,pix
859,21-03-2024 15:01:00,Bolo de Chocolate,4,pix
860,09-03-2024 12:25:00,Pão Integral,1,pix
861,09-05-2024 11:28:00,Bolo de Chocolate,3,debito
862,12-04-2024 15:41:00,Café Filtrado 150 ml,4,debito
863,19-01-2024 09:18:00,Baguete,5,pix
864,11-05-2024 11:00:00,Baguete,5,pix
865,03-06-2024 08:44:00,Rosquinha,2,pix
866,14-04-2024 16:51:00,Rosquinha,3,debito
867,05-04-2024 12:24:00,Torta de Frango,3,pix
868,10-02-2024 12:56:00,Croissant,1,pix
869,07-03-2024 08:39:00,Café Filtrado 150 ml,5,pix
870,29-01-2024 15:04:00,Bolo Mole,5,pix
871,14-02-2024 15:41:00,Rosquinha,4,debito
872,06-03-2024 09:51:00,Pão de Mel,4,pix
873,02-06-2024 16:22:00,Torta de Frango,1,pix
874,21-05-2024 13:19:00,Pão Francês,4,pix
875,14-01-2024 12:36:00,Café Pingado 150 ml,1,pix
876,09-04-2024 16:20:00,Pão Integral,4,credito
877,05-05-2024 12:00:00,Croissant,2,pix
878,16-04-2024 09:31:00,Rosquinha,4,credito
879,16-06-2024 11:35:00,Bolo Mole,1,debito
880,25-04-2024 16:57:00,Salgado,2,credito
881,23-04-2024 12:20:00,Bolo Mole,5,pix
882,05-03-2024 16:41:00,Pão na Chapa,2,credito
883,18-04-2024 13:43:00,Bolo Mole,3,debito
884,07-03-2024 16:07:00,Bolo Mole,5,credito
885,27-05-2024 16:38:00,Baguete,2,pix
886,18-01-2024 10:55:00,Salgado,5,debito
887,29-01-2024 14:57:00,Baguete,4,pix
888,17-06-2024 11:37:00,Café Filtrado 150 ml,1,pix
889,13-02-2024 16:19:00,Croissant,3,credito
890,11-05-2024 13:31:00,Pão Francês,3,pix
891,15-04-2024 16:11:00,Bolo de Chocolate,1,credito
892,13-04-2024 15:23:00,Pão Integral,1,credito
893,29-02-2024 15:41:00,Salgado,4,debito
894,05-06-2024 11:08:00,Croissant,4,debito
895,23-04-2024 12:58:00,Pão na Chapa,5,pix
896,28-03-2024 12:14:00,Pão de Queijo,4,credito
897,03-02-2024 10:34:00,Bolo Mole,3,debito
898,18-05-2024 10:47:00,Pão na Chapa,1,debito
899,07-06-2024 15:53:00,Pão na Chapa,5,debito
900,01-02-2024 13:19:00,Pão Francês,2,debito
901,02-04-2024 08:08:00,Croissant,5,debito
902,01-04-2024 08:01:00,Pão Francês,4,pix
903,12-02-2024 10:48:00,Croissant,5,pix
904,15-01-2024 12:57:00,Café Filtrado 150 ml,2,pix
905,14-05-2024 08:25:00,Pão Integral,1,credito
906,05-05-2024 10:44:00,Bolo Mole,3,pix
907,02-05-2024 13:46:00,Baguete,1,credito
908,12-03-2024 14:45:00,Pão Integral,2,pix
909,13-01-2024 15:12:00,Pão de Queijo,5,credito
910,21-04-2024 11:07:00,Pão de Mel,4,pix
911,04-02-2024 09:31:00,Salgado,4,credito
912,01-06-2024 11:56:00,Rosquinha,1,credito
913,27-04-2024 15:54:00,Baguete,5,debito
914,01-02-2024 10:16:00,Pão Integral,1,credito
915,22-01-2024 11:38:00,Café Espresso 50 ml,2,credito
916,11-05-2024 12:42:00,Pão na Chapa,1,pix
917,13-05-2024 10:30:00,Pão Integral,2,pix
918,19-02-2024 10:33:00,Suco,2,credito
919,22-06-2024 08:57:00,Bolo Mole,5,debito
920,18-04-2024 10:33:00,Salgado,5,debito
921,25-03-2024 12:22:00,Café Espresso 50 ml,2,credito
922,31-05-2024 10:43:00,Café Espresso 50 ml,3,debito
923,09-03-2024 09:54:00,Salgado,1,credito
924,19-01-2024 13:53:00,Suco,1,debito
925,07-03-2024 16:28:00,Pão Francês,4,pix
926,09-06-2024 08:09:00,Suco,2,credito
927,15-05-2024 08:31:00,Bolo de Chocolate,4,credito
928,24-02-2024 09:26:00,Café Espresso 50 ml,1,pix
929,05-03-2024 09:17:00,Pão Francês,1,credito
930,28-04-2024 11:55:00,Café Pingado 150 ml,1,credito
931,07-04-2024 08:04:00,Baguete,4,credito
932,05-06-2024 15:21:00,Pão na Chapa,4,debito
933,27-05-2024 13:53:00,Baguete,2,debito
934,04-06-2024 16:11:00,Croissant,3,credito
935,20-06-2024 10:53:00,Torta de Frango,4,debito
936,22-01-2024 16:07:00,Café Espresso 50 ml,1,pix
937,02-05-2024 10:00:00,Torta de Frango,3,pix
938,13-02-2024 15:08:00,Salgado,3,pix
939,24-03-2024 14:36:00,Bolo de Chocolate,4,pix
940,12-06-2024 13:02:00,Bolo Mole,3,credito
941,08-03-2024 11:44:00,Café Filtrado 150 ml,2,credito
942,22-01-2024 15:41:00,Pão na Chapa,4,pix
943,25-04-2024 14:54:00,Pão Integral,2,debito
944,03-02-2024 13:53:00,Torta de Frango,5,debito
945,11-04-2024 15:56:00,Suco,4,pix
946,31-03-2024 16:01:00,Bolo Mole,2,debito
947,02-06-2024 09:51:00,Croissant,4,debito
948,09-06-2024 09:42:00,Café Espresso 50 ml,1,debito
949,28-05-2024 16:27:00,Suco,4,pix
950,13-02-2024 16:23:00,Pão na Chapa,5,debito
951,20-04-2024 15:11:00,Croissant,3,debito
952,29-02-2024 13:38:00,Rosquinha,2,credito
953,23-02-2024 10:16:00,Bolo Mole,5,pix
954,25-05-2024 13:31:00,Café Filtrado 150 ml,2,pix
955,02-03-2024 16:14:00,Café Filtrado 150 ml,4,credito
956,19-06-2024 08:29:00,Bolo Mole,3,debito
957,13-01-2024 12:26:00,Pão Integral,5,pix
958,24-06-2024 16:20:00,Café Espresso 50 ml,3,credito
959,02-05-2024 13:59:00,Café Pingado 150 ml,1,debito
960,27-03-2024 13:00:00,Pão de Queijo,2,pix
961,04-06-2024 13:20:00,Pão na Chapa,2,credito
962,16-06-2024 08:40:00,Café Espresso 50 ml,3,debito
963,20-04-2024 09:36:00,Pão na Chapa,4,credito
